priority,status,suggested_mode,display_name,normalized_name,aftership_slug,seventeen_track_key,country_iso,url,notes
P4,candidate,config_adapter,HSDEX Global Logistics,hsdex global logistics,,191599,CN,https://www.hsdex.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HSDEXPRESS,hsdexpress,hsdexpress,,,,Present in AfterShip catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HSDGJ,hsdgj,,190352,CN,http://galaxyintlship.com,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HSGJ,hsgj,,190619,CN,http://www.hsscm-ltd.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HSGYL,hsgyl,,191582,CN,http://www.heshengguojigongyinglian.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,HSM Global,hsm global,hsm-global,,,,Present in AfterShip catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HST,hst,,192020,CN,http://www.hst56.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HST LOGISTICS,hst logistics,,190931,CN,http://www.hst-ex.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HT,ht,,191496,CN,https://www.haotuguojiwuliu.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HTC EX,htc ex,,191686,CN,https://htcpost.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,HTDK (Shanghai),htdk shanghai,htdkgroup-webhook,,,,Present in AfterShip catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HTH,hth,,191194,CN,http://www.hthgjgyl.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HTK,htk,,191774,CN,http://www.htktm.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HTXYJ,htxyj,,191991,CN,http://hongtaixinyingjie.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,Hua,hua,,191267,CN,http://www.huaexpress.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,Hua Han Logistics,hua han logistics,hh-exp,,,,Present in AfterShip catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,Huaan Logistics,huaan logistics,,191592,CN,https://www.hawlexpress.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HuaHan Logistics,huahan logistics,,190003,CN,https://www.hh-exp.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HuaHang,huahang,,190328,CN,http://www.hhjy56.cn/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HUAHANG EXPRESS,huahang express,yycom,,,,Present in AfterShip catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,Huahe International,huahe international,,191179,CN,http://www.huaheint.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HUALIANGANG,hualiangang,,191317,CN,http://www.hualiangang.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,hualihang,hualihang,,190685,CN,https://www.hlhex.com.cn/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,Hualin Sheng,hualin sheng,,192059,CN,http://www.hualinsheng.site/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HUANSHI56,huanshi56,,190501,CN,http://www.huanshi56.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,HuanTong,huantong,huantong,,,,Present in AfterShip catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,Huanyi,huanyi,,191442,CN,https://www.huanyi56.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HUARUITONG,huaruitong,,190996,CN,http://www.sz-huaruitong.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,Huasheng INT,huasheng int,,190382,CN,http://www.hsgjky.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HUAWEI,huawei,,191658,CN,http://huawei138.cn/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HuaXi Express,huaxi express,,190421,CN,http://www.huaxiexpress.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HuaXiang Logistics,huaxiang logistics,,191574,CN,http://www.huaxiangwl.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HuayingTong,huayingtong,,191951,CN,http://www.wwwhyt.cn/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,Hub-Ez,hub ez,,101013,HK,https://my.hub-ez.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,HUBBED,hubbed,,100804,AU,https://hubbed.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,Hubo Logistics,hubo logistics,,191287,CN,https://www.hubologistics.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HUboo Logistics,huboo logistics,,101397,US,https://www.huboo.cc/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HUIGANWU,huiganwu,,191153,CN,http://www.nchuiganwu.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HUIN Logistics,huin logistics,,190173,CN,http://www.huinglobal.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,Huipaidaexp,huipaidaexp,,191406,CN,http://www.hpdexp.cn/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HUITIAN,huitian,,190914,CN,http://www.ejingtong.net/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HuiXiang Logistics,huixiang logistics,,192051,CN,https://www.hx-ep.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,Hundred Miles Freight,hundred miles freight,,190467,CN,http://www.bwwlys.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HX,hx,,190489,CN,http://www.hxgj-exp.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HX Express,hx express,hx-express,,,,Present in AfterShip catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HX LOGISTICS,hx logistics,,191580,CN,http://hxkj-ex.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,Hxin,hxin,,192032,CN,http://www.hongxinlogistics.com,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HY,hy,,190935,CN,http://www.hy-exp.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HY Express,hy express,,190437,CN,http://www.hy-express.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HY Logistics,hy logistics,,191984,CN,https://www.hygjwl.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HY920,hy920,,191450,CN,http://www.hypro920.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HYD,hyd,,191000,CN,https://szhydo.cn/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HYE,hye,,191284,CN,http://hyexp.net/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HYEX,hyex,,191958,CN,http://www.hengyunex.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HYGJ,hygj,,191950,CN,http://www.hengyun8.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HYGJWL,hygjwl,,191318,CN,http://www.hygjlog.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HYGYL,hygyl,,191954,CN,https://huiyingexpress.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HYJY,hyjy,,190712,CN,https://hyjy-express.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HYK,hyk,,191889,CN,http://www.hyk-ex.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HYL,hyl,,190894,CN,http://haoyuwms.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HYLD,hyld,,191700,CN,http://www.doremi888.cn/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,Hyphen Trade & Logistics,hyphen trade logistics,,191815,CN,http://www.hyphenmfg.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HYSJPOST,hysjpost,,191465,CN,https://www.hysjexpress.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HYST,hyst,,192104,CN,http://www.hysupply.site/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HYT,hyt,,191985,CN,https://www.hyt86.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HYTD,hytd,,191726,CN,https://www.hytdexpress.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HYTX,hytx,,190306,CN,http://www.hytx-exp.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HYWL,hywl,,192109,CN,http://www.szhywl.it.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HYZT,hyzt,,191677,CN,http://www.huanyu-56.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,HZ,hz,,192063,CN,http://www.hz-logistic.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
